0.0079789,LineType,CameraTX,CameraTY,CameraTZ,CameraRX,CameraRY,CameraRZ,LeftTX,LeftTY,LeftTZ,LeftRX,LeftRY,LeftRZ,RightTX,RightTY,RightTZ,RightRX,RightRY,RightRZ,
0.1296306,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.13761,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.1477245,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.1534228,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.1632462,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.1712243,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.178207,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.1871827,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.1951603,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2031142,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2120557,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2200335,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2285696,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2399605,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2459423,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2534545,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2638233,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.269808,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.279316,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2862427,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.2960443,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3034502,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3113369,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3201719,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3291477,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3376104,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3451009,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3530796,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3625195,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.370494,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3789709,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3869499,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.3946705,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4042463,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4122243,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4211997,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4290894,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4379587,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4456214,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.453385,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4624209,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4710028,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4789706,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4865299,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.4959601,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5029415,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5125097,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5210298,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5290053,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5359868,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5448306,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5542255,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5622045,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5701839,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5780753,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5880285,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.5960061,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6037351,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6112339,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6202055,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6280722,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6379304,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6455358,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6544499,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.661431,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6703156,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6782954,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6871246,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.6960377,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7040172,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7115725,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7194377,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7284138,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7363922,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7442542,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7532304,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7620633,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7709976,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7794311,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7863281,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.7953038,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8031737,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8120385,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8200147,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8289905,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8374967,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8461601,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8541382,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8616677,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8706378,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8804395,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8870085,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.8954499,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9035639,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.912105,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9200841,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9290596,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9370381,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9454453,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9539686,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9629447,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9709224,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9785032,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.9882191,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
0.999224,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0032629,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0120077,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0201442,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0291194,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0386569,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.045638,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0541506,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0617344,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0697079,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.079291,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0862426,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.0960612,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1039688,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1124718,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1204502,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1284289,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1370217,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1450004,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1534509,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.162402,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1723712,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1783551,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1872317,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.1949678,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2035965,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2120995,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2200739,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2280526,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2380267,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2445072,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2530507,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2618672,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2707113,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2794269,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2873031,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.2952818,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3041812,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3121576,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3201371,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3289633,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3365966,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3452019,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3541413,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3621191,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3700978,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.379074,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3865661,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.3952105,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4041859,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4111674,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4199898,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4288258,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4376606,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.445053,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4539697,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4625689,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4711561,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4780185,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4869776,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.4959536,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5035098,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.511507,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5194355,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5284107,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5372519,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.546119,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5540976,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5618511,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5697639,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5786562,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5877641,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.5953386,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6036167,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.612334,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6203133,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6290564,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6380344,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6447838,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6534479,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6614262,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6694051,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6784055,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6872329,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.6951983,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7033413,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7113205,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7212858,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7292513,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7360768,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7449985,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7545154,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7614966,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7713783,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7783599,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7870428,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.7954484,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8032482,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8112262,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8202023,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8285393,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8379906,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8459697,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.853617,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8621438,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8701221,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8810946,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8867773,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
1.8953735,Head,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0,1.29,1.79,-10,0,0,0
